relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,friends_count,relevant_total,irrelevant_percent_user_gets_retweeted,friends_percentile,irrelevant_percent_original_tweets,statuses_count,relevant_percent_user_retweets,followers_count,statuses_percentile
n/a,n/a,0.975669480045848,2009-01-23 19:33:31,AlanFisher,n/a,n/a,242,n/a,n/a,0.975669480045848,n/a,11661,n/a,4357,0.975669480045848
n/a,n/a,0.934041888090028,2007-05-03 13:45:19,abdu,n/a,n/a,618,n/a,n/a,0.934041888090028,n/a,4305,n/a,1811,0.934041888090028
n/a,n/a,n/a,n/a,abdullahmussa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
n/a,n/a,0.987600291757841,2009-10-26 05:08:15,IvanCNN,n/a,n/a,23,n/a,n/a,0.987600291757841,n/a,1101,n/a,8374,0.987600291757841
n/a,n/a,0.995232885276649,2009-10-19 12:42:46,BenCNN,n/a,n/a,226,n/a,n/a,0.995232885276649,n/a,1946,n/a,25922,0.995232885276649
n/a,n/a,0.972725851828696,2008-11-11 23:14:48,arwadamonCNN,n/a,n/a,230,n/a,n/a,0.972725851828696,n/a,1425,n/a,3852,0.972725851828696
n/a,n/a,0.999426904240909,2008-06-24 22:37:59,AndersonCooper,n/a,n/a,56,n/a,n/a,0.999426904240909,n/a,10091,n/a,903832,0.999426904240909
n/a,n/a,0.992862352818589,2009-03-19 16:41:46,HalaGorani,n/a,n/a,394,n/a,n/a,0.992862352818589,n/a,2228,n/a,16589,0.992862352818589
n/a,n/a,0.96165468375534,2009-03-10 08:56:34,fpleitgenCNN,n/a,n/a,61,n/a,n/a,0.96165468375534,n/a,1598,n/a,2855,0.96165468375534
n/a,n/a,n/a,n/a,SaadAbedine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
n/a,n/a,0.989319579035115,2009-03-16 23:41:59,NicRobertsonCNN,n/a,n/a,44,n/a,n/a,0.989319579035115,n/a,489,n/a,9779,0.989319579035115
n/a,n/a,0.885641346254038,2009-03-06 19:12:45,MAFox,n/a,n/a,69,n/a,n/a,0.885641346254038,n/a,56,n/a,1110,0.885641346254038
n/a,n/a,0.986922996769824,2009-05-15 07:49:52,ianinegypt,n/a,n/a,100,n/a,n/a,0.986922996769824,n/a,1207,n/a,7831,0.986922996769824
n/a,n/a,0.843075961237887,2008-12-05 00:00:50,neilhallsworth,n/a,n/a,20,n/a,n/a,0.843075961237887,n/a,114,n/a,799,0.843075961237887
n/a,n/a,0.995024486818798,2008-09-06 16:00:37,edhenryCNN,n/a,n/a,2297,n/a,n/a,0.995024486818798,n/a,7131,n/a,24887,0.995024486818798
n/a,n/a,0.940892987391893,2009-03-08 14:21:19,JamjoomCNN,n/a,n/a,611,n/a,n/a,0.940892987391893,n/a,421,n/a,1983,0.940892987391893
n/a,n/a,0.981296238407836,2007-03-16 15:38:22,etanowitz,n/a,n/a,2601,n/a,n/a,0.981296238407836,n/a,11177,n/a,5579,0.981296238407836
n/a,n/a,0.998853808481817,2010-11-16 09:37:44,piersmorgan,n/a,n/a,320,n/a,n/a,0.998853808481817,n/a,3251,n/a,276568,0.998853808481817
n/a,n/a,0.95159945816401,2009-01-14 21:25:44,eliselabottCNN,n/a,n/a,193,n/a,n/a,0.95159945816401,n/a,1006,n/a,2329,0.95159945816401
n/a,n/a,0.992367406481192,2009-06-05 16:49:34,natlsecurityCNN,n/a,n/a,1373,n/a,n/a,0.992367406481192,n/a,2580,n/a,15090,0.992367406481192
n/a,n/a,0.958554756694801,2008-12-16 10:28:35,CNNjill,n/a,n/a,39,n/a,n/a,0.958554756694801,n/a,1001,n/a,2657,0.958554756694801
n/a,n/a,n/a,n/a,barbarastarrCNN,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
n/a,n/a,0.995389184120038,2009-04-09 19:03:26,johnkingCNN,n/a,n/a,363,n/a,n/a,0.995389184120038,n/a,1354,n/a,27652,0.995389184120038
n/a,n/a,0.928701677607586,2009-04-25 07:08:32,asiehCNN,n/a,n/a,474,n/a,n/a,0.928701677607586,n/a,1861,n/a,1675,0.928701677607586
n/a,n/a,0.993539647806606,2009-03-03 04:56:18,klustout,n/a,n/a,1086,n/a,n/a,0.993539647806606,n/a,4109,n/a,18247,0.993539647806606
n/a,n/a,0.99781181619256,2008-04-25 17:23:28,jaketapper,n/a,n/a,860,n/a,n/a,0.99781181619256,n/a,26609,n/a,88702,0.99781181619256
n/a,n/a,0.985854954673335,2009-07-12 23:31:43,DavidMuirABC,n/a,n/a,296,n/a,n/a,0.985854954673335,n/a,813,n/a,7275,0.985854954673335
n/a,n/a,0.997863915807023,2009-08-27 02:56:01,camanpour,n/a,n/a,26,n/a,n/a,0.997863915807023,n/a,1301,n/a,94194,0.997863915807023
n/a,n/a,0.989996874023132,2009-04-20 13:44:11,BillWeirABC,n/a,n/a,224,n/a,n/a,0.989996874023132,n/a,847,n/a,10325,0.989996874023132
n/a,n/a,0.993904345107846,2009-02-21 12:58:45,LaraABCNews,n/a,n/a,1030,n/a,n/a,0.993904345107846,n/a,2650,n/a,19809,0.993904345107846
n/a,n/a,0.995206835469418,2009-10-29 19:21:20,ABCWorldNews,n/a,n/a,136,n/a,n/a,0.995206835469418,n/a,6420,n/a,25882,0.995206835469418
n/a,n/a,0.875481921433781,2009-08-04 15:44:03,KiritRadia_ABC,n/a,n/a,229,n/a,n/a,0.875481921433781,n/a,395,n/a,1021,0.875481921433781
n/a,n/a,0.982572678962176,2009-01-16 21:26:41,michaelluo,n/a,n/a,798,n/a,n/a,0.982572678962176,n/a,2671,n/a,5909,0.982572678962176
n/a,n/a,0.920079191413984,2009-03-31 19:10:28,MarquardtA,n/a,n/a,366,n/a,n/a,0.920079191413984,n/a,229,n/a,1521,0.920079191413984
n/a,n/a,0.988043138480775,2010-01-25 17:34:39,bbclysedoucet,n/a,n/a,253,n/a,n/a,0.988043138480775,n/a,1569,n/a,8653,0.988043138480775
n/a,n/a,0.996821923517766,2008-04-24 18:41:42,brianstelter,n/a,n/a,1570,n/a,n/a,0.996821923517766,n/a,14705,n/a,41984,0.996821923517766
n/a,n/a,0.994242992601855,2009-06-15 20:40:51,richardengelNBC,n/a,n/a,41,n/a,n/a,0.994242992601855,n/a,613,n/a,20890,0.994242992601855
n/a,n/a,0.994555590288632,2009-03-11 22:05:02,jeremyscahill,n/a,n/a,1024,n/a,n/a,0.994555590288632,n/a,4781,n/a,22359,0.994555590288632
n/a,n/a,0.957304365947692,2009-12-11 11:01:29,hadeelalsh,n/a,n/a,332,n/a,n/a,0.957304365947692,n/a,693,n/a,2596,0.957304365947692
n/a,n/a,0.985360008335938,2009-03-26 12:09:23,jrug,n/a,n/a,478,n/a,n/a,0.985360008335938,n/a,1363,n/a,7160,0.985360008335938
n/a,n/a,0.996926122746692,2010-03-31 13:21:25,jonsnowC4,n/a,n/a,117,n/a,n/a,0.996926122746692,n/a,3183,n/a,46699,0.996926122746692
n/a,n/a,0.954647285610086,2008-05-23 11:05:03,hackneylad,n/a,n/a,220,n/a,n/a,0.954647285610086,n/a,196,n/a,2478,0.954647285610086
n/a,n/a,0.985333958528707,2009-04-20 11:32:50,Ssirgany,n/a,n/a,387,n/a,n/a,0.985333958528707,n/a,7158,n/a,7131,0.985333958528707
n/a,n/a,0.854928623528186,2009-07-03 16:32:47,jaredbkeller,n/a,n/a,561,n/a,n/a,0.854928623528186,n/a,4269,n/a,872,0.854928623528186
n/a,n/a,0.873971032614359,2010-03-22 17:54:07,TamerELG,n/a,n/a,618,n/a,n/a,0.873944982807127,n/a,1003,n/a,1010,0.873944982807127
n/a,n/a,0.877722204855684,2009-01-12 12:27:27,MohammedY,n/a,n/a,174,n/a,n/a,0.877722204855684,n/a,2666,n/a,1039,0.877722204855684
n/a,n/a,0.49945295404814,2010-01-20 15:45:44,zeinja,n/a,n/a,260,n/a,n/a,0.49945295404814,n/a,393,n/a,112,0.49945295404814
n/a,n/a,0.940919037199125,2009-07-30 09:12:18,ashrafkhalil,n/a,n/a,107,n/a,n/a,0.940919037199125,n/a,657,n/a,1984,0.940919037199125
n/a,n/a,0.839246639574867,2009-01-26 10:36:12,RanjAlaaldin,n/a,n/a,95,n/a,n/a,0.839220589767636,n/a,614,n/a,781,0.839220589767636
n/a,n/a,0.766333229134104,2010-02-17 16:49:38,Munashik,n/a,n/a,136,n/a,n/a,0.766307179326873,n/a,934,n/a,493,0.766307179326873
n/a,n/a,0.989345628842347,2010-01-10 15:18:42,rassdwehda,n/a,n/a,10,n/a,n/a,0.989345628842347,n/a,9963,n/a,9781,0.989345628842347
n/a,n/a,0.968688131707825,2008-09-03 06:54:28,AzmatZahra,n/a,n/a,860,n/a,n/a,0.968688131707825,n/a,2657,n/a,3394,0.968688131707825
n/a,n/a,0.879910388663124,2008-04-07 09:18:44,jmayton,n/a,n/a,189,n/a,n/a,0.879910388663124,n/a,9570,n/a,1060,0.879910388663124
n/a,n/a,0.9981765134938,2008-01-19 07:10:28,suthichai,n/a,n/a,661,n/a,n/a,0.9981765134938,n/a,44572,n/a,115139,0.9981765134938
n/a,n/a,0.99945295404814,2008-10-27 19:14:53,NickKristof,n/a,n/a,220,n/a,n/a,0.99945295404814,n/a,3726,n/a,996804,0.99945295404814
n/a,n/a,0.973142648744399,2009-06-27 15:10:30,lizzieohreally,n/a,n/a,619,n/a,n/a,0.973142648744399,n/a,9998,n/a,3919,0.973142648744399
n/a,n/a,0.998437011566114,2009-01-09 19:41:19,katiecouric,n/a,n/a,448,n/a,n/a,0.998437011566114,n/a,1840,n/a,140507,0.998437011566114
n/a,n/a,0.435005730957591,2010-04-29 00:04:00,ginamariepace,n/a,n/a,73,n/a,n/a,0.434693133270814,n/a,180,n/a,76,0.434693133270814
n/a,n/a,0.987730540793998,2008-08-25 05:48:54,attackerman,n/a,n/a,499,n/a,n/a,0.987730540793998,n/a,9774,n/a,8467,0.987730540793998
n/a,n/a,0.915728873606335,2009-02-10 22:26:21,melissamoon3,n/a,n/a,316,n/a,n/a,0.915702823799104,n/a,18858,n/a,1459,0.915702823799104
n/a,n/a,0.998645410023966,2010-04-07 20:43:27,KeithOlbermann,n/a,n/a,359,n/a,n/a,0.998645410023966,n/a,11506,n/a,221012,0.998645410023966
n/a,n/a,0.99981765134938,2008-09-04 15:02:12,maddow,n/a,n/a,642,n/a,n/a,0.99981765134938,n/a,1852,n/a,1746840,0.99981765134938
n/a,n/a,0.995389184120038,2009-04-09 19:03:26,JohnKingCNN,n/a,n/a,363,n/a,n/a,0.995389184120038,n/a,1354,n/a,27652,0.995389184120038
n/a,n/a,0.995415233927269,2009-06-12 20:47:01,SultanAlQassemi,n/a,n/a,187,n/a,n/a,0.995415233927269,n/a,9712,n/a,27653,0.995415233927269
n/a,n/a,0.994998437011566,2008-09-04 00:35:38,sharifkouddous,n/a,n/a,359,n/a,n/a,0.994998437011566,n/a,1421,n/a,24507,0.994998437011566
n/a,n/a,n/a,n/a,speak2tweet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
n/a,n/a,0.986011253516724,2011-01-28 05:56:00,jan25voices,n/a,n/a,9,n/a,n/a,0.986011253516724,n/a,745,n/a,7305,0.986011253516724
n/a,n/a,0.913019693654267,2011-01-27 00:29:47,jan25live,n/a,n/a,2,n/a,n/a,0.913019693654267,n/a,1652,n/a,1421,0.913019693654267
