relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
n/a,4,0.954647285610086,"",2008-05-23 11:05:03,hackneylad,n/a,0.0,"",220,0.5,n/a,0.954647285610086,1.0,2,196,n/a,0,2478,0.954647285610086
n/a,2,0.985333958528707,"",2009-04-20 11:32:50,Ssirgany,n/a,0.0,"",387,0.5,n/a,0.985333958528707,1.0,1,7158,n/a,0,7131,0.985333958528707
n/a,21,0.854928623528186,"",2009-07-03 16:32:47,jaredbkeller,n/a,0.0,"",561,0.380952380952381,n/a,0.854928623528186,1.0,8,4269,n/a,0,872,0.854928623528186
n/a,n/a,0.873971032614359,"",2010-03-22 17:54:07,TamerELG,n/a,n/a,"",618,n/a,n/a,0.873944982807127,n/a,"",1003,n/a,"",1010,0.873944982807127
n/a,1,0.877722204855684,"",2009-01-12 12:27:27,MohammedY,n/a,0.0,"",174,1.0,n/a,0.877722204855684,1.0,1,2666,n/a,0,1039,0.877722204855684
n/a,6,0.49945295404814,"",2010-01-20 15:45:44,zeinja,n/a,0.0,"",260,0.5,n/a,0.49945295404814,1.0,3,393,n/a,0,112,0.49945295404814
n/a,n/a,0.940919037199125,"",2009-07-30 09:12:18,ashrafkhalil,n/a,n/a,"",107,n/a,n/a,0.940919037199125,n/a,"",657,n/a,"",1984,0.940919037199125
n/a,n/a,0.839246639574867,"",2009-01-26 10:36:12,RanjAlaaldin,n/a,n/a,"",95,n/a,n/a,0.839220589767636,n/a,"",614,n/a,"",781,0.839220589767636
n/a,1,0.766333229134104,"",2010-02-17 16:49:38,Munashik,n/a,0.0,"",136,0.0,n/a,0.766307179326873,1.0,0,934,n/a,0,493,0.766307179326873
n/a,n/a,0.989345628842347,"",2010-01-10 15:18:42,rassdwehda,n/a,n/a,"",10,n/a,n/a,0.989345628842347,n/a,"",9963,n/a,"",9781,0.989345628842347
n/a,n/a,0.968688131707825,"",2008-09-03 06:54:28,AzmatZahra,n/a,n/a,"",860,n/a,n/a,0.968688131707825,n/a,"",2657,n/a,"",3394,0.968688131707825
n/a,8,0.879910388663124,"",2008-04-07 09:18:44,jmayton,n/a,0.0,"",189,0.0,n/a,0.879910388663124,1.0,0,9570,n/a,0,1060,0.879910388663124
n/a,99,0.9981765134938,"",2008-01-19 07:10:28,suthichai,n/a,0.0,"",661,0.797979797979798,n/a,0.9981765134938,1.0,79,44572,n/a,0,115139,0.9981765134938
n/a,2,0.99945295404814,"",2008-10-27 19:14:53,NickKristof,n/a,0.0,"",220,1.0,n/a,0.99945295404814,1.0,2,3726,n/a,0,996804,0.99945295404814
n/a,6,0.973142648744399,"",2009-06-27 15:10:30,lizzieohreally,n/a,0.0,"",619,0.5,n/a,0.973142648744399,1.0,3,9998,n/a,0,3919,0.973142648744399
n/a,n/a,0.998437011566114,"",2009-01-09 19:41:19,katiecouric,n/a,n/a,"",448,n/a,n/a,0.998437011566114,n/a,"",1840,n/a,"",140507,0.998437011566114
n/a,n/a,0.435005730957591,"",2010-04-29 00:04:00,ginamariepace,n/a,n/a,"",73,n/a,n/a,0.434693133270814,n/a,"",180,n/a,"",76,0.434693133270814
n/a,3,0.987730540793998,"",2008-08-25 05:48:54,attackerman,n/a,0.0,"",499,0.666666666666667,n/a,0.987730540793998,1.0,2,9774,n/a,0,8467,0.987730540793998
n/a,33,0.915728873606335,"",2009-02-10 22:26:21,melissamoon3,n/a,0.0,"",316,0.0909090909090909,n/a,0.915702823799104,1.0,3,18858,n/a,0,1459,0.915702823799104
n/a,n/a,0.998645410023966,"",2010-04-07 20:43:27,KeithOlbermann,n/a,n/a,"",359,n/a,n/a,0.998645410023966,n/a,"",11506,n/a,"",221012,0.998645410023966
n/a,n/a,0.99981765134938,"",2008-09-04 15:02:12,maddow,n/a,n/a,"",642,n/a,n/a,0.99981765134938,n/a,"",1852,n/a,"",1746840,0.99981765134938
n/a,n/a,0.995389184120038,"",2009-04-09 19:03:26,JohnKingCNN,n/a,n/a,"",363,n/a,n/a,0.995389184120038,n/a,"",1354,n/a,"",27652,0.995389184120038
n/a,90,0.995415233927269,"",2009-06-12 20:47:01,SultanAlQassemi,n/a,0.0,"",187,0.777777777777778,n/a,0.995415233927269,1.0,70,9712,n/a,0,27653,0.995415233927269
n/a,n/a,0.994998437011566,"",2008-09-04 00:35:38,sharifkouddous,n/a,n/a,"",359,n/a,n/a,0.994998437011566,n/a,"",1421,n/a,"",24507,0.994998437011566
n/a,n/a,n/a,"",n/a,speak2tweet,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,n/a,0.986011253516724,"",2011-01-28 05:56:00,jan25voices,n/a,n/a,"",9,n/a,n/a,0.986011253516724,n/a,"",745,n/a,"",7305,0.986011253516724
n/a,n/a,0.913019693654267,"",2011-01-27 00:29:47,jan25live,n/a,n/a,"",2,n/a,n/a,0.913019693654267,n/a,"",1652,n/a,"",1421,0.913019693654267
