relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
n/a,64,0.996821923517766,"",2008-04-24 18:41:42,brianstelter,n/a,0.0,"",1570,0.546875,n/a,0.996821923517766,1.0,35,14705,n/a,0,41984,0.996821923517766
1.0,1,0.994242992601855,6,2009-06-15 20:40:51,richardengelNBC,1.0,0.0,0,41,1.0,6,0.994242992601855,1.0,1,613,0.0,0,20890,0.994242992601855
n/a,18,0.994555590288632,"",2009-03-11 22:05:02,jeremyscahill,n/a,0.0,"",1024,0.611111111111111,n/a,0.994555590288632,1.0,11,4781,n/a,0,22359,0.994555590288632
0.75,12,0.957304365947692,12,2009-12-11 11:01:29,hadeelalsh,1.0,0.0,0,332,0.25,16,0.957304365947692,1.0,3,693,0.0,0,2596,0.957304365947692
1.0,6,0.985360008335938,1,2009-03-26 12:09:23,jrug,1.0,0.0,0,478,1.0,1,0.985360008335938,1.0,6,1363,0.0,0,7160,0.985360008335938
n/a,n/a,0.996926122746692,"",2010-03-31 13:21:25,jonsnowC4,n/a,n/a,"",117,n/a,n/a,0.996926122746692,n/a,"",3183,n/a,"",46699,0.996926122746692
1.0,1,0.954647285610086,1,2008-05-23 11:05:03,hackneylad,1.0,0.0,0,220,1.0,1,0.954647285610086,1.0,1,196,0.0,0,2478,0.954647285610086
0.703703703703704,33,0.985333958528707,19,2009-04-20 11:32:50,Ssirgany,1.0,0.0,0,387,0.484848484848485,27,0.985333958528707,1.0,16,7158,0.0,0,7131,0.985333958528707
n/a,31,0.854928623528186,"",2009-07-03 16:32:47,jaredbkeller,n/a,0.0,"",561,0.354838709677419,n/a,0.854928623528186,1.0,11,4269,n/a,0,872,0.854928623528186
0.333333333333333,4,0.873971032614359,1,2010-03-22 17:54:07,TamerELG,1.0,0.0,0,618,0.0,3,0.873944982807127,1.0,0,1003,0.0,0,1010,0.873944982807127
0.666666666666667,22,0.877722204855684,2,2009-01-12 12:27:27,MohammedY,1.0,0.0,0,174,0.636363636363636,3,0.877722204855684,1.0,14,2666,0.0,0,1039,0.877722204855684
n/a,4,0.49945295404814,"",2010-01-20 15:45:44,zeinja,n/a,0.0,"",260,0.5,n/a,0.49945295404814,1.0,2,393,n/a,0,112,0.49945295404814
0.818181818181818,40,0.940919037199125,9,2009-07-30 09:12:18,ashrafkhalil,1.0,0.0,0,107,0.525,11,0.940919037199125,1.0,21,657,0.0,0,1984,0.940919037199125
1.0,4,0.839246639574867,2,2009-01-26 10:36:12,RanjAlaaldin,1.0,0.0,0,95,0.25,2,0.839220589767636,1.0,1,614,0.0,0,781,0.839220589767636
0.0,9,0.766333229134104,0,2010-02-17 16:49:38,Munashik,1.0,0.0,0,136,0.222222222222222,1,0.766307179326873,1.0,2,934,0.0,0,493,0.766307179326873
n/a,435,0.989345628842347,"",2010-01-10 15:18:42,rassdwehda,n/a,0.0,"",10,0.947126436781609,n/a,0.989345628842347,1.0,412,9963,n/a,0,9781,0.989345628842347
n/a,8,0.968688131707825,"",2008-09-03 06:54:28,AzmatZahra,n/a,0.0,"",860,0.5,n/a,0.968688131707825,1.0,4,2657,n/a,0,3394,0.968688131707825
1.0,37,0.879910388663124,3,2008-04-07 09:18:44,jmayton,1.0,0.0,0,189,0.324324324324324,3,0.879910388663124,1.0,12,9570,0.0,0,1060,0.879910388663124
n/a,76,0.9981765134938,"",2008-01-19 07:10:28,suthichai,n/a,0.0,"",661,0.75,n/a,0.9981765134938,1.0,57,44572,n/a,0,115139,0.9981765134938
n/a,11,0.99945295404814,"",2008-10-27 19:14:53,NickKristof,n/a,0.0,"",220,1.0,n/a,0.99945295404814,1.0,11,3726,n/a,0,996804,0.99945295404814
1.0,21,0.973142648744399,3,2009-06-27 15:10:30,lizzieohreally,1.0,0.0,0,619,0.523809523809524,3,0.973142648744399,1.0,11,9998,0.0,0,3919,0.973142648744399
n/a,8,0.998437011566114,"",2009-01-09 19:41:19,katiecouric,n/a,0.0,"",448,1.0,n/a,0.998437011566114,1.0,8,1840,n/a,0,140507,0.998437011566114
n/a,n/a,0.435005730957591,"",2010-04-29 00:04:00,ginamariepace,n/a,n/a,"",73,n/a,n/a,0.434693133270814,n/a,"",180,n/a,"",76,0.434693133270814
n/a,20,0.987730540793998,"",2008-08-25 05:48:54,attackerman,n/a,0.0,"",499,0.55,n/a,0.987730540793998,1.0,11,9774,n/a,0,8467,0.987730540793998
n/a,22,0.915728873606335,"",2009-02-10 22:26:21,melissamoon3,n/a,0.0,"",316,0.0454545454545455,n/a,0.915702823799104,1.0,1,18858,n/a,0,1459,0.915702823799104
n/a,15,0.998645410023966,"",2010-04-07 20:43:27,KeithOlbermann,n/a,0.0,"",359,0.866666666666667,n/a,0.998645410023966,1.0,13,11506,n/a,0,221012,0.998645410023966
n/a,2,0.99981765134938,"",2008-09-04 15:02:12,maddow,n/a,0.0,"",642,1.0,n/a,0.99981765134938,1.0,2,1852,n/a,0,1746840,0.99981765134938
n/a,n/a,0.995389184120038,"",2009-04-09 19:03:26,JohnKingCNN,n/a,n/a,"",363,n/a,n/a,0.995389184120038,n/a,"",1354,n/a,"",27652,0.995389184120038
n/a,176,0.995415233927269,"",2009-06-12 20:47:01,SultanAlQassemi,n/a,0.0,"",187,0.846590909090909,n/a,0.995415233927269,1.0,149,9712,n/a,0,27653,0.995415233927269
n/a,2,0.994998437011566,"",2008-09-04 00:35:38,sharifkouddous,n/a,0.0,"",359,1.0,n/a,0.994998437011566,1.0,2,1421,n/a,0,24507,0.994998437011566
n/a,n/a,n/a,"",n/a,speak2tweet,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,n/a,0.986011253516724,"",2011-01-28 05:56:00,jan25voices,n/a,n/a,"",9,n/a,n/a,0.986011253516724,n/a,"",745,n/a,"",7305,0.986011253516724
0.383495145631068,31,0.913019693654267,158,2011-01-27 00:29:47,jan25live,1.0,0.0,0,2,0.483870967741935,412,0.913019693654267,1.0,15,1652,0.0,0,1421,0.913019693654267
