relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
n/a,n/a,0.940892987391893,"",2009-03-08 14:21:19,JamjoomCNN,n/a,n/a,"",611,n/a,n/a,0.940892987391893,n/a,"",421,n/a,"",1983,0.940892987391893
n/a,n/a,0.981296238407836,"",2007-03-16 15:38:22,etanowitz,n/a,n/a,"",2601,n/a,n/a,0.981296238407836,n/a,"",11177,n/a,"",5579,0.981296238407836
n/a,53,0.998853808481817,"",2010-11-16 09:37:44,piersmorgan,n/a,0.0,"",320,0.886792452830189,n/a,0.998853808481817,1.0,47,3251,n/a,0,276568,0.998853808481817
n/a,1,0.95159945816401,"",2009-01-14 21:25:44,eliselabottCNN,n/a,0.0,"",193,1.0,n/a,0.95159945816401,1.0,1,1006,n/a,0,2329,0.95159945816401
n/a,6,0.992367406481192,"",2009-06-05 16:49:34,natlsecurityCNN,n/a,0.0,"",1373,1.0,n/a,0.992367406481192,1.0,6,2580,n/a,0,15090,0.992367406481192
n/a,n/a,0.958554756694801,"",2008-12-16 10:28:35,CNNjill,n/a,n/a,"",39,n/a,n/a,0.958554756694801,n/a,"",1001,n/a,"",2657,0.958554756694801
n/a,n/a,n/a,"",n/a,barbarastarrCNN,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,2,0.995389184120038,"",2009-04-09 19:03:26,johnkingCNN,n/a,0.0,"",363,0.5,n/a,0.995389184120038,1.0,1,1354,n/a,0,27652,0.995389184120038
1.0,2,0.928701677607586,1,2009-04-25 07:08:32,asiehCNN,1.0,0.0,0,474,0.5,1,0.928701677607586,1.0,1,1861,0.0,0,1675,0.928701677607586
0.0,7,0.993539647806606,0,2009-03-03 04:56:18,klustout,1.0,0.0,0,1086,0.857142857142857,1,0.993539647806606,1.0,6,4109,0.0,0,18247,0.993539647806606
n/a,35,0.99781181619256,"",2008-04-25 17:23:28,jaketapper,n/a,0.0,"",860,0.657142857142857,n/a,0.99781181619256,1.0,23,26609,n/a,0,88702,0.99781181619256
n/a,n/a,0.985854954673335,"",2009-07-12 23:31:43,DavidMuirABC,n/a,n/a,"",296,n/a,n/a,0.985854954673335,n/a,"",813,n/a,"",7275,0.985854954673335
n/a,4,0.997863915807023,"",2009-08-27 02:56:01,camanpour,n/a,0.0,"",26,1.0,n/a,0.997863915807023,1.0,4,1301,n/a,0,94194,0.997863915807023
n/a,n/a,0.989996874023132,"",2009-04-20 13:44:11,BillWeirABC,n/a,n/a,"",224,n/a,n/a,0.989996874023132,n/a,"",847,n/a,"",10325,0.989996874023132
n/a,13,0.993904345107846,"",2009-02-21 12:58:45,LaraABCNews,n/a,0.0,"",1030,0.846153846153846,n/a,0.993904345107846,1.0,11,2650,n/a,0,19809,0.993904345107846
n/a,42,0.995206835469418,"",2009-10-29 19:21:20,ABCWorldNews,n/a,0.0,"",136,0.666666666666667,n/a,0.995206835469418,1.0,28,6420,n/a,0,25882,0.995206835469418
n/a,n/a,0.875481921433781,"",2009-08-04 15:44:03,KiritRadia_ABC,n/a,n/a,"",229,n/a,n/a,0.875481921433781,n/a,"",395,n/a,"",1021,0.875481921433781
n/a,9,0.982572678962176,"",2009-01-16 21:26:41,michaelluo,n/a,0.0,"",798,0.333333333333333,n/a,0.982572678962176,1.0,3,2671,n/a,0,5909,0.982572678962176
n/a,13,0.920079191413984,"",2009-03-31 19:10:28,MarquardtA,n/a,0.0,"",366,0.384615384615385,n/a,0.920079191413984,1.0,5,229,n/a,0,1521,0.920079191413984
n/a,20,0.988043138480775,"",2010-01-25 17:34:39,bbclysedoucet,n/a,0.0,"",253,0.35,n/a,0.988043138480775,1.0,7,1569,n/a,0,8653,0.988043138480775
n/a,18,0.996821923517766,"",2008-04-24 18:41:42,brianstelter,n/a,0.0,"",1570,0.444444444444444,n/a,0.996821923517766,1.0,8,14705,n/a,0,41984,0.996821923517766
n/a,n/a,0.994242992601855,"",2009-06-15 20:40:51,richardengelNBC,n/a,n/a,"",41,n/a,n/a,0.994242992601855,n/a,"",613,n/a,"",20890,0.994242992601855
n/a,31,0.994555590288632,"",2009-03-11 22:05:02,jeremyscahill,n/a,0.0,"",1024,0.516129032258065,n/a,0.994555590288632,1.0,16,4781,n/a,0,22359,0.994555590288632
0.761904761904762,21,0.957304365947692,16,2009-12-11 11:01:29,hadeelalsh,1.0,0.0,0,332,0.380952380952381,21,0.957304365947692,1.0,8,693,0.0,0,2596,0.957304365947692
0.0,20,0.985360008335938,0,2009-03-26 12:09:23,jrug,1.0,0.0,0,478,0.95,1,0.985360008335938,1.0,19,1363,0.0,0,7160,0.985360008335938
n/a,22,0.996926122746692,"",2010-03-31 13:21:25,jonsnowC4,n/a,0.0,"",117,0.590909090909091,n/a,0.996926122746692,1.0,13,3183,n/a,0,46699,0.996926122746692
1.0,2,0.954647285610086,7,2008-05-23 11:05:03,hackneylad,1.0,0.0,0,220,1.0,7,0.954647285610086,1.0,2,196,0.0,0,2478,0.954647285610086
0.827586206896552,19,0.985333958528707,24,2009-04-20 11:32:50,Ssirgany,1.0,0.0,0,387,0.736842105263158,29,0.985333958528707,1.0,14,7158,0.0,0,7131,0.985333958528707
n/a,15,0.854928623528186,"",2009-07-03 16:32:47,jaredbkeller,n/a,0.0,"",561,0.533333333333333,n/a,0.854928623528186,1.0,8,4269,n/a,0,872,0.854928623528186
n/a,1,0.873971032614359,"",2010-03-22 17:54:07,TamerELG,n/a,0.0,"",618,1.0,n/a,0.873944982807127,1.0,1,1003,n/a,0,1010,0.873944982807127
1.0,19,0.877722204855684,1,2009-01-12 12:27:27,MohammedY,1.0,0.0,0,174,0.842105263157895,1,0.877722204855684,1.0,16,2666,0.0,0,1039,0.877722204855684
0.5,3,0.49945295404814,1,2010-01-20 15:45:44,zeinja,1.0,0.0,0,260,0.0,2,0.49945295404814,1.0,0,393,0.0,0,112,0.49945295404814
0.923076923076923,37,0.940919037199125,12,2009-07-30 09:12:18,ashrafkhalil,1.0,0.0,0,107,0.756756756756757,13,0.940919037199125,1.0,28,657,0.0,0,1984,0.940919037199125
0.5,9,0.839246639574867,1,2009-01-26 10:36:12,RanjAlaaldin,1.0,0.0,0,95,0.111111111111111,2,0.839220589767636,1.0,1,614,0.0,0,781,0.839220589767636
n/a,1,0.766333229134104,"",2010-02-17 16:49:38,Munashik,n/a,0.0,"",136,0.0,n/a,0.766307179326873,1.0,0,934,n/a,0,493,0.766307179326873
1.0,636,0.989345628842347,1,2010-01-10 15:18:42,rassdwehda,1.0,0.0,0,10,0.937106918238994,1,0.989345628842347,1.0,596,9963,0.0,0,9781,0.989345628842347
n/a,7,0.968688131707825,"",2008-09-03 06:54:28,AzmatZahra,n/a,0.0,"",860,0.714285714285714,n/a,0.968688131707825,1.0,5,2657,n/a,0,3394,0.968688131707825
1.0,70,0.879910388663124,11,2008-04-07 09:18:44,jmayton,1.0,0.0,0,189,0.314285714285714,11,0.879910388663124,1.0,22,9570,0.0,0,1060,0.879910388663124
n/a,61,0.9981765134938,"",2008-01-19 07:10:28,suthichai,n/a,0.0,"",661,0.754098360655738,n/a,0.9981765134938,1.0,46,44572,n/a,0,115139,0.9981765134938
n/a,6,0.99945295404814,"",2008-10-27 19:14:53,NickKristof,n/a,0.0,"",220,1.0,n/a,0.99945295404814,1.0,6,3726,n/a,0,996804,0.99945295404814
n/a,37,0.973142648744399,"",2009-06-27 15:10:30,lizzieohreally,n/a,0.0,"",619,0.378378378378378,n/a,0.973142648744399,1.0,14,9998,n/a,0,3919,0.973142648744399
n/a,6,0.998437011566114,"",2009-01-09 19:41:19,katiecouric,n/a,0.0,"",448,1.0,n/a,0.998437011566114,1.0,6,1840,n/a,0,140507,0.998437011566114
n/a,n/a,0.435005730957591,"",2010-04-29 00:04:00,ginamariepace,n/a,n/a,"",73,n/a,n/a,0.434693133270814,n/a,"",180,n/a,"",76,0.434693133270814
n/a,8,0.987730540793998,"",2008-08-25 05:48:54,attackerman,n/a,0.0,"",499,0.5,n/a,0.987730540793998,1.0,4,9774,n/a,0,8467,0.987730540793998
n/a,38,0.915728873606335,"",2009-02-10 22:26:21,melissamoon3,n/a,0.0,"",316,0.0263157894736842,n/a,0.915702823799104,1.0,1,18858,n/a,0,1459,0.915702823799104
n/a,22,0.998645410023966,"",2010-04-07 20:43:27,KeithOlbermann,n/a,0.0,"",359,1.0,n/a,0.998645410023966,1.0,22,11506,n/a,0,221012,0.998645410023966
n/a,n/a,0.99981765134938,"",2008-09-04 15:02:12,maddow,n/a,n/a,"",642,n/a,n/a,0.99981765134938,n/a,"",1852,n/a,"",1746840,0.99981765134938
n/a,2,0.995389184120038,"",2009-04-09 19:03:26,JohnKingCNN,n/a,0.0,"",363,0.5,n/a,0.995389184120038,1.0,1,1354,n/a,0,27652,0.995389184120038
n/a,40,0.995415233927269,"",2009-06-12 20:47:01,SultanAlQassemi,n/a,0.0,"",187,0.825,n/a,0.995415233927269,1.0,33,9712,n/a,0,27653,0.995415233927269
1.0,17,0.994998437011566,3,2008-09-04 00:35:38,sharifkouddous,1.0,0.0,0,359,0.882352941176471,3,0.994998437011566,1.0,15,1421,0.0,0,24507,0.994998437011566
n/a,n/a,n/a,"",n/a,speak2tweet,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,n/a,0.986011253516724,"",2011-01-28 05:56:00,jan25voices,n/a,n/a,"",9,n/a,n/a,0.986011253516724,n/a,"",745,n/a,"",7305,0.986011253516724
0.408163265306122,15,0.913019693654267,20,2011-01-27 00:29:47,jan25live,1.0,0.0,0,2,0.2,49,0.913019693654267,1.0,3,1652,0.0,0,1421,0.913019693654267
