relevant_percent_user_gets_retweeted,irrelevant_total,followers_percentile,relevant_user_gets_retweeted,created_at,screen_name,relevant_percent_original_tweets,irrelevant_percent_user_retweets,relevant_user_retweets,friends_count,irrelevant_percent_user_gets_retweeted,relevant_total,friends_percentile,irrelevant_percent_original_tweets,irrelevant_user_gets_retweeted,statuses_count,relevant_percent_user_retweets,irrelevant_user_retweets,followers_count,statuses_percentile
n/a,79,0.9981765134938,"",2008-01-19 07:10:28,suthichai,n/a,0.0,"",661,0.670886075949367,n/a,0.9981765134938,1.0,53,44572,n/a,0,115139,0.9981765134938
n/a,10,0.99945295404814,"",2008-10-27 19:14:53,NickKristof,n/a,0.0,"",220,1.0,n/a,0.99945295404814,1.0,10,3726,n/a,0,996804,0.99945295404814
n/a,68,0.973142648744399,"",2009-06-27 15:10:30,lizzieohreally,n/a,0.0,"",619,0.294117647058824,n/a,0.973142648744399,1.0,20,9998,n/a,0,3919,0.973142648744399
n/a,24,0.998437011566114,"",2009-01-09 19:41:19,katiecouric,n/a,0.0,"",448,0.958333333333333,n/a,0.998437011566114,1.0,23,1840,n/a,0,140507,0.998437011566114
n/a,n/a,0.435005730957591,"",2010-04-29 00:04:00,ginamariepace,n/a,n/a,"",73,n/a,n/a,0.434693133270814,n/a,"",180,n/a,"",76,0.434693133270814
n/a,24,0.987730540793998,"",2008-08-25 05:48:54,attackerman,n/a,0.0,"",499,0.708333333333333,n/a,0.987730540793998,1.0,17,9774,n/a,0,8467,0.987730540793998
n/a,40,0.915728873606335,"",2009-02-10 22:26:21,melissamoon3,n/a,0.0,"",316,0.0,n/a,0.915702823799104,1.0,0,18858,n/a,0,1459,0.915702823799104
n/a,101,0.998645410023966,"",2010-04-07 20:43:27,KeithOlbermann,n/a,0.0,"",359,0.920792079207921,n/a,0.998645410023966,1.0,93,11506,n/a,0,221012,0.998645410023966
n/a,1,0.99981765134938,"",2008-09-04 15:02:12,maddow,n/a,0.0,"",642,1.0,n/a,0.99981765134938,1.0,1,1852,n/a,0,1746840,0.99981765134938
n/a,8,0.995389184120038,"",2009-04-09 19:03:26,JohnKingCNN,n/a,0.0,"",363,0.75,n/a,0.995389184120038,1.0,6,1354,n/a,0,27652,0.995389184120038
n/a,111,0.995415233927269,"",2009-06-12 20:47:01,SultanAlQassemi,n/a,0.0,"",187,0.774774774774775,n/a,0.995415233927269,1.0,86,9712,n/a,0,27653,0.995415233927269
n/a,15,0.994998437011566,"",2008-09-04 00:35:38,sharifkouddous,n/a,0.0,"",359,0.8,n/a,0.994998437011566,1.0,12,1421,n/a,0,24507,0.994998437011566
n/a,n/a,n/a,"",n/a,speak2tweet,n/a,n/a,"",n/a,n/a,n/a,n/a,n/a,"",n/a,n/a,"",n/a,n/a
n/a,n/a,0.986011253516724,"",2011-01-28 05:56:00,jan25voices,n/a,n/a,"",9,n/a,n/a,0.986011253516724,n/a,"",745,n/a,"",7305,0.986011253516724
n/a,n/a,0.913019693654267,"",2011-01-27 00:29:47,jan25live,n/a,n/a,"",2,n/a,n/a,0.913019693654267,n/a,"",1652,n/a,"",1421,0.913019693654267
